Southern California Institute of Architecture,519
Southern California Institute of Technology,571
Southern California Seminary,240
Southern California University of Health Sciences,935
Southern California University SOMA,40
Southern Careers Institute-Austin,344
Southern Careers Institute-Brownsville,444
Southern Careers Institute-Corpus Christi,538
Southern Careers Institute-Harlingen,449
Southern Careers Institute-Pharr,691
Southern Careers Institute-San Antonio,455
Southern Careers Institute-San Antonio,581
Southern College of Optometry,530
Southern Connecticut State University,10320
Southern Crescent Technical College,4703
Southern Illinois University-Carbondale,15987
Southern Illinois University-Edwardsville,14142
Southern Illinois University-System Office,
Southern Maine Community College,5932
Southern Methodist University,11739
Southern Nazarene University,2186
Southern New Hampshire University,73177
Southern Oklahoma Technology Center,624
Southern Oregon University,6243
Southern Regional Technical College,3521
Southern School of Beauty Inc,28
Southern State Community College,2721
Southern States University,
Southern Technical College,1204
Southern Technical College,1015
Southern Texas Careers Academy,93
Southern Union State Community College,4683
Southern University and A & M College,5877
Southern University at New Orleans,2430
Southern University at Shreveport,3240
Southern University Law Center,561
Southern University-Board and System,
Southern Utah University,9299
Southern Vermont College,374
Southern Virginia University,800
Southern Wesleyan University,1880
Southern West Virginia Community and Technical College,1680
Southern Westchester BOCES-Practical Nursing Program,143
Southern Worcester County Regional Voc School District,26
Southside Regional Medical Center Professional Schools,109
Southside Virginia Community College,3958
Southwest Acupuncture College-Boulder,82
Southwest Acupuncture College-Santa Fe,61
Southwest Baptist University,3691
Southwest College of Naturopathic Medicine & Health Sciences,376
Southwest Collegiate Institute for the Deaf,106
Southwest Institute of Healing Arts,952
Southwest Minnesota State University,7495
Southwest Mississippi Community College,1917
Southwest School of Business and Technical Careers-San Antonio,68
Southwest Skill Center-Campus of Estrella Mountain Community College,250
Southwest Technical College,493
Southwest Technology Center,375
Southwest Tennessee Community College,8327
Southwest Texas Junior College,6439
Southwest University at El Paso,1498
Southwest University of Visual Arts-Albuquerque,85
Southwest University of Visual Arts-Tucson,136
Southwest Virginia Community College,2481
Southwest Wisconsin Technical College,2039
Southwestern Adventist University,799
Southwestern Assemblies of God University,2080
Southwestern Christian College,147
Southwestern Christian University,764
Southwestern College,170
Southwestern College,18727
Southwestern College,1467
Southwestern Community College,1646
Southwestern Community College,2467
Southwestern Illinois College,9515
Southwestern Indian Polytechnic Institute,367
Southwestern Law School,900
Southwestern Michigan College,2252
Southwestern Oklahoma State University,5320
Southwestern Oregon Community College,2160
Southwestern University,1489
SOWELA Technical Community College,3241
Spa Tech Institute-Ipswich,59
Spa Tech Institute-Plymouth,162
Spa Tech Institute-Westboro,111
Spa Tech Institute-Westbrook,196
Spalding University,2322
Spartan College of Aeronautics & Technology,482
Spartan College of Aeronautics and Technology,85
Spartan College of Aeronautics and Technology,40
Spartan College of Aeronautics and Technology,478
Spartan College of Aeronautics and Technology,1073
Spartanburg Community College,4715
Spartanburg Methodist College,737
Specs Howard School of Media Arts,461
Spelman College,2125
Spencerian College-Lexington,74
Spencerian College-Louisville,416
Spertus College,130
Spokane Community College,10100
Spokane Falls Community College,5639
Spoon River College,1560
Spring Arbor University,3341
Spring Hill College,1476
Springfield College,3144
Springfield College of Beauty,43
Springfield College-School of Professional and Continuing Studies,1383
Springfield Technical Community College,5622
St Bernard's School of Theology and Ministry,73
St Bonaventure University,2040
St Catherine University,4786
St Charles Community College,6755
St Clair County Community College,3625
St Cloud Technical and Community College,4412
St Francis College,2642
St Francis Medical Center-School of Radiologic Technology,16
St John's Seminary,116
St John's University-New York,21076
St Joseph School of Nursing,181
St Joseph School of Nursing,126
St Joseph's College of Nursing at St Joseph's Hospital Health Center,295
St Lawrence University,2464
St Louis College of Health Careers-Fenton,458
St Louis College of Health Careers-St Louis,255
St Louis Hair Academy,9
St Luke's College,260
St Lukes Hospital School of Nursing,112
St Margaret School of Nursing,71
St Mary's College of Maryland,1629
St Olaf College,3040
St Paul's School of Nursing-Queens,550
St Paul's School of Nursing-Staten Island,468
St Petersburg College,30028
St Philip's College,11604
St Thomas University,4662
St Vincent's College,763
St. Andrews University,722
St. Gregory's University,702
St. John's College,484
St. John's College,400
St. John's College-Department of Nursing,136
St. Joseph's College-Long Island,
St. Joseph's College-New York,5119
St. Louis College of Pharmacy,1384
St. Mary's University,3567
St. Thomas Aquinas College,1852
Stage One-The Hair School,86
Stanbridge University,1114
Standard Healthcare Services-College of Nursing,259
Stanford University,17184
Stanly Community College,2514
Star College of Cosmetology 2,83
Star Truck Driving School-Bensenville,81
Star Truck Driving School-Hickory Hills,100
Stark State College,12364
Starr King School for the Ministry,82
Starting Points Inc,27
State Career College,135
State Center Community College District,
State College of Beauty Culture Inc,46
State College of Florida-Manatee-Sarasota,10480
State Fair Community College,5144
State Technical College of Missouri,1227
State University of New York at New Paltz,7628
Staunton School of Cosmetology,23
Stautzenberger College-Brecksville,408
Stautzenberger College-Maumee,656
Stella and Charles Guttman Community College,995
Stephen F Austin State University,12742
Stephens College,954
Sterling College,146
Sterling College,678
Stetson University,4357
Steven Papageorge Hair Academy,60
Stevens Institute of Technology,6617
Stevens-Henager College,123
Stevens-Henager College,128
Stevens-Henager College,82
Stevens-Henager College,944
Stevens-Henager College,166
Stevens-Henager College,235
Stevens-Henager College,282
Stevens-The Institute of Business & Arts,132
Stevenson University,4122
Stevensons Academy of Hair Design,119
Stewart School,104
Stillman College,628
Stockton University,8728
Stone Academy-East Hartford,434
Stone Academy-Waterbury,204
Stone Academy-West Haven,521
Stone Child College,544
Stonehill College,2481
Stony Brook University,25734
Strand College of Hair Design,80
Stratford School of Aviation Maintenance Technicians,36
Stratford University,2925
Strayer University-Alabama,854
Strayer University-Arkansas,287
Strayer University-Delaware,301
Strayer University-District of Columbia,1127
Strayer University-Florida,2340
Strayer University-Georgia,6608
Strayer University-Global Region,7650
Strayer University-Maryland,3244
Strayer University-Mississippi,322
Strayer University-New Jersey,915
Strayer University-North Carolina,5036
Strayer University-Pennsylvania,2177
Strayer University-South Carolina,2298
Strayer University-Tennessee,2247
Strayer University-Texas,1920
Strayer University-Virginia,6247
Strayer University-West Virginia,189
Studio Academy of Beauty,376
Studio Beauty School,52
Studio Incamminati,39
Studio Jewelers,44
Stylemaster College of Hair Design,78
Styles and Profiles Beauty College,21
Suffolk Beauty Academy,31
Suffolk County Community College,27066
Suffolk University,7461
Sul Ross State University,2944
Sullivan and Cogliano Training Center,318
Sullivan College of Technology and Design,376
Sullivan County Community College,1610
Sullivan University,3462
SUM Bible College and Theological Seminary,651
Summit Academy Opportunities Industrialization Center,312
Summit Christian College,37
Summit College,918
Summit Salon Academy,133
Summit Salon Academy,123
Summit Salon Academy-Anderson,106
Summit Salon Academy-Gainesville,87
Summit Salon Academy-Kokomo,102
Summit Salon Academy-Lexington,72
Summit Salon Academy-Perrysburg,52
Summit Salon Academy-Portland,30
Sumner College,260
Sumter Beauty College,24
Suncoast Technical College,885
Sunnyside Beauty Academy,8
Sunstate Academy,387
Sunstate Academy,263
Sunstate Academy-Jones Technical Institute,313
SUNY at Albany,17373
SUNY at Fredonia,4603
SUNY at Purchase College,4156
SUNY Broome Community College,5702
SUNY Buffalo State,9475
SUNY College at Brockport,8243
SUNY College at Geneseo,5602
SUNY College at Old Westbury,4463
SUNY College at Oswego,8004
SUNY College at Plattsburgh,5520
SUNY College at Potsdam,3696
SUNY College of Agriculture and Technology at Cobleskill,2287
SUNY College of Environmental Science and Forestry,2186
SUNY College of Optometry,401
SUNY College of Technology at Alfred,3735
SUNY College of Technology at Canton,3205
SUNY College of Technology at Delhi,3511
SUNY Cortland,6900
SUNY Downstate Medical Center,1839
SUNY Empire State College,11315
SUNY Maritime College,1832
SUNY Oneonta,6055
SUNY Polytechnic Institute,2697
SUNY Westchester Community College,12842
SUNY-System Office,
Surry Community College,3379
Susquehanna County Career and Technology Center,66
Susquehanna University,2195
Sussex County Community College,2589
Sutter Beauty College,61
SW School of Business and Technical Careers,58
SW School of Business and Technical Careers-Cosmetology,30
Swarthmore College,1543
Swedish Institute a College of Health Sciences,892
Sweet Briar College,376
Sylvain Melloul International Hair Academy,68
Syracuse University,21970
Tabor College,727
Tacoma Community College,6699
Taft College,6025
Taft University System,814
Talladega College,675
Tallahassee Community College,12200
Talmudic College of Florida,45
Talmudical Academy-New Jersey,58
Talmudical Institute of Upstate New York,13
Talmudical Seminary of Bobov,380
Talmudical Seminary Oholei Torah,278
Talmudical Yeshiva of Philadelphia,124
Tarleton State University,13049
Tarrant County College District,51350
Taylor Andrews Academy of Hair Design-West Jordan,188
Taylor Andrews Academy-Orem,157
Taylor Andrews Academy-St George,138
Taylor Business Institute,318
Taylor College,169
Taylor University,2170
Taylortown School of Beauty Inc,147
TDDS Technical Institute,238
Teachers College at Columbia University,4985
Teachers College of San Joaquin,
Technical Career Institutes,1400
Technical College of the Lowcountry,2231
Technical Education Center-Osceola,900
Technical Institute of Cosmetology Arts and Sciences,16
Technical Learning Centers Inc,192
Telshe Yeshiva-Chicago,82
Temple College,4946
Temple University,39296
Tenaj Salon Institute,102
Tennessee Academy of Cosmetology-Shelby Drive,51
Tennessee Academy of Cosmetology-Stage Road,33
Tennessee Board of Regents,
Tennessee Career Institute,62
Tennessee College of Applied Technology Nashville,1089
Tennessee College of Applied Technology-Athens,415
Tennessee College of Applied Technology-Covington,326
Tennessee College of Applied Technology-Crossville,398
Tennessee College of Applied Technology-Crump,320
Tennessee College of Applied Technology-Dickson,559
Tennessee College of Applied Technology-Elizabethton,478
Tennessee College of Applied Technology-Harriman,286
Tennessee College of Applied Technology-Hartsville,654
Tennessee College of Applied Technology-Hohenwald,344
Tennessee College of Applied Technology-Jacksboro,260
Tennessee College of Applied Technology-Jackson,410
Tennessee College of Applied Technology-Knoxville,1112
Tennessee College of Applied Technology-Livingston,553
Tennessee College of Applied Technology-McKenzie,182
Tennessee College of Applied Technology-McMinnville,306
Tennessee College of Applied Technology-Memphis,1003
Tennessee College of Applied Technology-Morristown,683
Tennessee College of Applied Technology-Murfreesboro,432
Tennessee College of Applied Technology-Newbern,419
Tennessee College of Applied Technology-Oneida-Huntsville,338
Tennessee College of Applied Technology-Paris,308
Tennessee College of Applied Technology-Pulaski,692
Tennessee College of Applied Technology-Ripley,211
Tennessee College of Applied Technology-Shelbyville,552
Tennessee College of Applied Technology-Whiteville,271
Tennessee School of Beauty of Knoxville Inc,167
Tennessee State University,8760
Tennessee Technological University,10493
Tennessee Wesleyan University,1037
Terra State Community College,2640
Teterboro School of Aeronautics,202
Texarkana College,4296
Texas A & M International University,7390
Texas A & M University-Central Texas,2619
Texas A & M University-College Station,65632
Texas A & M University-Commerce,13514
Texas A & M University-Corpus Christi,12202
Texas A & M University-Kingsville,9278
Texas A & M University-System Office,
Texas A&M University-San Antonio,5474
Texas A&M University-Texarkana,2060
Texas Barber College,631
Texas Beauty College,49
Texas Chiropractic College Foundation Inc,268
Texas Christian University,10394
Texas College,960
Texas College of Cosmetology-Abilene,55
Texas College of Cosmetology-Lubbock,33
Texas College of Cosmetology-San Angelo,67
Texas County Technical College,150
Texas Health and Science University,149
Texas Health School,132
Texas Lutheran University,1295
Texas Southern University,8862
Texas Southmost College,5062
Texas State Technical College,13249
Texas State University,38808
Texas Tech University,36551
Texas Tech University Health Sciences Center,5232
Texas Tech University System Administration,
Texas Wesleyan University,2373
Texas Woman's University,15655
Textures Institute of Cosmetology,12
Thaddeus Stevens College of Technology,1097
Thanh Le College School of Cosmetology,43
The  Beauty Institute,30
The Academy of Hair Design Six,66
The Academy of Radio and TV Broadcasting,11
The Ailey School,115
The Art Institute of Atlanta,1987
The Art Institute of Austin,819
The Art Institute of Charleston,393
The Art Institute of Charlotte,594
The Art Institute of Cincinnati-AIC College of Design,31
The Art Institute of Colorado,811
The Art Institute of Fort Lauderdale,956
The Art Institute of Houston,1364
The Art Institute of Indianapolis,696
The Art Institute of Las Vegas,806
The Art Institute of Michigan,709
The Art Institute of New York City,118
The Art Institute of Ohio-Cincinnati,98
The Art Institute of Philadelphia,1071
The Art Institute of Phoenix,899
The Art Institute of Pittsburgh,654
The Art Institute of Pittsburgh-Online Division,4675
The Art Institute of Portland,695
The Art Institute of Raleigh-Durham,455
The Art Institute of Salt Lake City,70
The Art Institute of San Antonio,910
The Art Institute of Seattle,965
The Art Institute of St Louis,158
The Art Institute of Tennessee-Nashville,584
The Art Institute of Tucson,176
The Art Institute of Virginia Beach,453
The Art Institute of Washington,667
The Art Institute of Washington-Dulles,53
The Art Institute of Wisconsin,99
The Art Institutes International-Minnesota,340
The Art Institutes International–Kansas City,93
The Art Institutes of York-PA,89
The Artisan College of Cosmetology,24
The Baptist College of Florida,456
The Barber School,139
The Beauty Institute,42
The Beauty Institute-Ambler,101
The Beauty School,15
The Beauty School,27
The Chicago School of Professional Psychology at Chicago,1363
The Chicago School of Professional Psychology at Irvine,292
The Chicago School of Professional Psychology at Los Angeles,2292
The Chicago School of Professional Psychology at San Diego,
The Chicago School of Professional Psychology at Washington DC,386
The Chicago School of Professional Psychology at Xavier University of Louisiana,26
The Christ College of Nursing and Health Sciences,852
The Chrysm Insitute of Esthetics,122
The Colburn Conservatory of Music,120
The Collective School Of Music,35
The College of Health Care Professions-Austin,316
The College of Health Care Professions-Dallas,230
The College of Health Care Professions-Fort Worth,586
The College of Health Care Professions-McAllen Campus,291
The College of Health Care Professions-Northwest,1296
The College of Health Care Professions-San Antonio,414
The College of Health Care Professions-Southwest Houston,401
The College of Idaho,971
The College of New Jersey,7396
The College of New Rochelle,3590
The College of Saint Rose,4196
The College of Saint Scholastica,4351
The College of Westchester,1021
The College of Wooster,2003
The Creative Center,60
The Creative Circus,249
The Culinary School of Fort Worth,
The Esthetic Institute,
The Evergreen State College,4089
The Fab School,129
The General Theological Seminary,48
The Hair Academy,59
The Healthcare Institute,64
The Illinois Institute of Art-Chicago,970
The Illinois Institute of Art-Schaumburg,512
The Institute of Beauty and Wellness,263
The International Culinary Center,486
The John Marshall Law School,1079
The Juilliard School,939
The King's College,533
The King's University,697
The Landing School,51
The Master's University and Seminary,1895
The New England Conservatory of Music,819
The New England Institute of Art,94
The New School,10301
The Ohio Media School-Columbus,83
The Professional Hair Design Academy,50
The Recording Conservatory of Austin,52
The Restaurant School at Walnut Hill College,428
The Sage Colleges,2713
The Salon Professional Academy,23
The Salon Professional Academy,58
The Salon Professional Academy,72
The Salon Professional Academy,15
The Salon Professional Academy,32
The Salon Professional Academy-Altoona,65
The Salon Professional Academy-Appleton,64
The Salon Professional Academy-Colorado Springs,71
The Salon Professional Academy-Evansville,111
The Salon Professional Academy-Fargo,104
The Salon Professional Academy-Ft Myers,50
The Salon Professional Academy-Grand Junction,13
The Salon Professional Academy-Huntsville,45
The Salon Professional Academy-Kenosha,88
The Salon Professional Academy-Lewisville,61
The Salon Professional Academy-Melbourne,115
The Salon Professional Academy-Nashville,44
The Salon Professional Academy-North Little Rock,99
The Salon Professional Academy-Onalaska,70
The Salon Professional Academy-San Jose,120
The Salon Professional Academy-Shorewood,77
The Salon Professional Academy-St Charles,108
The Salon Professional Academy-Tonawanda,106
The Salter School-Malden Campus,379
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,87
The Santa Barbara and Ventura Colleges of Law at Ventura,99
The Seattle School of Theology & Psychology,300
The Southern Baptist Theological Seminary,3929
The Spa School,127
The Temple Annapolis-A Paul Mitchell Partner School,167
The Temple-A Paul Mitchell Partner School,217
The Training Domain,1
The University of Aesthetics & Cosmetology,27
The University of Alabama,37663
The University of America,
The University of Findlay,5078
The University of Montana,12419
The University of Montana-Western,1505
The University of Tampa,8232
The University of Tennessee-Chattanooga,11533
The University of Tennessee-Health Science Center,3097
The University of Tennessee-Knoxville,28052
The University of Tennessee-Martin,6705
The University of Texas at Arlington,45282
The University of Texas at Austin,51331
The University of Texas at Dallas,26793
The University of Texas at El Paso,23922
The University of Texas at San Antonio,28959
The University of Texas at Tyler,9835
The University of Texas Health Science Center at Houston,5051
The University of Texas Health Science Center at San Antonio,3250
The University of Texas MD Anderson Cancer Center,360
The University of Texas Medical Branch,3277
The University of Texas of the Permian Basin,6673
The University of Texas Rio Grande Valley,27560
The University of Texas System Office,
The University of the Arts,1917
The University of Virginia's College at Wise,2212
The University of West Florida,12966
The Vocational Nursing Institute Inc,18
The Workforce Institute's City College,31
The Wright Institute,479
Theatre of Arts,47
Theological Seminary of the Reformed Episcopal Church,23
Thiel College,894
Thomas Aquinas College,386
Thomas College,1375
Thomas Edison State University,12489
Thomas Jefferson School of Law,611
Thomas Jefferson University,3887
Thomas More College,1964
Thomas More College of Liberal Arts,92
Thomas Nelson Community College,8897
Thomas University,1156
Three Rivers College,3499
Three Rivers Community College,4245
Thunderbird School of Global Management,297
Thuy Princess Beauty College,46
Tidewater Community College,23945
Tidewater Tech-Trades,316
Tiffin Academy of Hair Design,39
Tiffin University,3350
Tillamook Bay Community College,261
Tint School of Makeup & Cosmetology-Seattle,114
Tint School of Makeup and Cosmetology-Dallas,14
Tint School of Makeup and Cosmetology-Irving,117
Toccoa Falls College,1252
Tohono O'Odham Community College,276
Toledo Academy of Beauty Culture-East,71
Toledo Public Schools Adult and Continuing Education,100
Tom P Haney Technical Center,413
Tomorrow's Image Barber And Beauty Academy of Virginia,14
Tompkins Cortland Community College,2843
Toni & Guy Hairdressing Academy-Albuquerque,118
Toni & Guy Hairdressing Academy-Atlanta,77
Toni & Guy Hairdressing Academy-Colorado Springs,281
Toni & Guy Hairdressing Academy-Cranston,142
Toni & Guy Hairdressing Academy-Jacksonville,56
Toni & Guy Hairdressing Academy-Manteca,16
Toni & Guy Hairdressing Academy-Modesto,19
Toni & Guy Hairdressing Academy-Plano,218
Toni & Guy Hairdressing Academy-Santa Monica,276
Toni & Guy Hairdressing Academy-Shoreline,78
Toni & Guy Hairdressing Academy-Worcester,149
Tooele Technical College,444
Top Nails & Hair Beauty School,24
Top of the Line Barber College,15
Torah Temimah Talmudical Seminary,78
Total Image Beauty Academy,156
Total Look School of Cosmetology & Massage Therapy,8
Total Transformation Institute of Cosmetology,54
Totally Cosmo School of Modern Cosmetology,
Tougaloo College,860
Touro College,13528
Touro University California,1465
Touro University Nevada,1197
Touro University Worldwide,1069
Towson University,22343
Toyota Technological Institute at Chicago,28
Transformed Barber and Cosmetology Academy,68
Transylvania University,963
Travel Institute of the Pacific,70
Traviss Technical College,407
Traxlers School of Hair,47
Treasure Valley Community College,2017
Trend Barber College,132
Trend Barber College,4
Trend Setters' Academy of Beauty Culture-Elizabethtown,19
Trend Setters' Academy of Beauty Culture-Louisville,54
Trend Setters' Academy of Beauty Culture-Louisville,79
Trendsetters School of Beauty & Barbering,27
Trenz Beauty Academy,69
Trevecca Nazarene University,3221
Tri County Regional Vocational Technical High School,58
Tri-Community Adult Education,
Tri-County Adult Career Center,53
Tri-County Beauty Academy,11
Tri-County Community College,1126
Tri-County Technical College,6094
Tri-Rivers Career Center,163
Tri-State Barber College,21
Tri-State Bible College,43
Tri-State College of Acupuncture,108
Tri-State Cosmetology Institute,152
Tri-State Institute of Hair Design,41
Triangle Tech Inc-Bethlehem,114
Triangle Tech Inc-Dubois,149
Triangle Tech Inc-Erie,99
Triangle Tech Inc-Greensburg,159
Triangle Tech Inc-Pittsburgh,153
Triangle Tech Inc-Sunbury,96
Tribeca Flashpoint College,270
Tricoci University of Beauty Culture-Bridgeview,214
Tricoci University of Beauty Culture-Chicago NE,78
Tricoci University of Beauty Culture-Chicago NW,211
Tricoci University of Beauty Culture-Danville,60
Tricoci University of Beauty Culture-Elgin,102
Tricoci University of Beauty Culture-Glendale Heights,93
Tricoci University of Beauty Culture-Highland,236
Tricoci University of Beauty Culture-Indianapolis,153
Tricoci University of Beauty Culture-Janesville,
Tricoci University of Beauty Culture-Lafayette,121
Tricoci University of Beauty Culture-Libertyville,135
Tricoci University of Beauty Culture-Peoria,120
Tricoci University of Beauty Culture-Rockford,151
Tricoci University of Beauty Culture-Urbana,48
Tricoci University of Beauty Cuture LLC-Bloomington,71
Trident Technical College,13561
Trident University International,6948
Trine University,3712
Trine University-Arizona Regional Campus,353
Trine University-Regional/Non-Traditional Campuses,718
Trinidad State Junior College,1654
Trinity Baptist College,371
Trinity Bible College and Graduate School,226
Trinity Christian College,1286
Trinity College,2350
Trinity College of Florida,202
Trinity College of Nursing & Health Sciences,228
Trinity College of Puerto Rico,174
Trinity Episcopal School for Ministry,175
Trinity Health System School of Nursing,84
Trinity International University-Florida,277
Trinity International University-Illinois,2114
Trinity Law School,179
Trinity Lutheran Seminary,80
Trinity School of Health and Allied Sciences,115
Trinity University,2466
Trinity Valley Community College,4738
Trinity Washington University,2068
Triton College,11386
Trocaire College,1428
Troy University,17855
Truckee Meadows Community College,10873
Truett McConnell University,2187
Truman State University,6379
Trumbull Business College,117
Trumbull Career & Technical Center,77
Tucson College,102
Tucson College of Beauty,31
Tufts University,11489
Tulane University of Louisiana,12581
Tulsa Community College,17135
Tulsa Technology Center,4017
Tulsa Welding School-Houston,945
Tulsa Welding School-Jacksonville,857
Tulsa Welding School-Jacksonville,146
Tulsa Welding School-Tulsa,840
Tunxis Community College,3767
Turning Point Beauty College,49
Turtle Mountain Community College,584
Tusculum College,1796
Tuskegee University,2851
Twin City Beauty College,249
Tyler Junior College,11493
U S Grant Joint Vocational School,42
U.S. Truck Driver Training School,
UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,60
UCAS University of Cosemtology Arts & Sciences-McAllen,152
UCAS University of Cosmetology Arts & Sciences,26
UCAS University of Cosmetology Arts & Sciences-Harlingen,105
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,57
UEI College-Bakersfield,746
UEI College-Fresno,841
UEI College-Gardena,677
UEI College-Riverside,755
Uintah Basin Technical College,1274
Ukiah Adult School,31
Ulster BOCES School of Practical Nursing,85
Ulster County Community College,3416
Ultimate Medical Academy-Clearwater,274
Ultimate Medical Academy-Tampa,16411
Ultimate Touch Barber College,32
Ultrasound Medical Institute,52
Umpqua Community College,2209
Unification Theological Seminary,109
Unilatina International College,35
Union College,1203
Union College,2203
Union College,895
Union County College,10185
Union County Vocational Technical School,88
Union Institute & University,1133
Union Presbyterian Seminary,163
Union Theological Seminary in the City of New York,242
Union University,3466
Unitech Training Academy-Alexandria,80
Unitech Training Academy-Baton Rouge,
Unitech Training Academy-Houma,60
Unitech Training Academy-Lafayette,156
Unitech Training Academy-Lake Charles,64
Unitech Training Academy-Metairie,67
Unitech Training Academy-West Monroe,72
United Beauty College,41
United Education Institute-Anaheim,477
United Education Institute-Chula Vista,447
United Education Institute-Encino,570
United Education Institute-Huntington Park Campus,598
United Education Institute-Morrow,429
United Education Institute-Ontario,364
United Education Institute-UEI College San Marcos,299
United Education Institute-UEI College Stockton,447
United Education Institute-West Covina,445
United Lutheran Seminary,113
United States Air Force Academy,4237
United States Coast Guard Academy,986
United States Merchant Marine Academy,927
United States Military Academy,4389
United States Naval Academy,4528
United States Sports Academy,210
United States University,259
United Talmudical Seminary,2624
United Technical Center,28
United Theological Seminary,409
United Theological Seminary of the Twin Cities,84
United Tribes Technical College,483
Unitek College,85
Unitek College,1464
Unitek College,111
Unity College,739
Unity Cosmetology College,33
UnityPoint Health-Des Moines School of Radiologic Technology,18
Universal Career School,204
Universal College of Beauty Inc-Los Angeles 1,25
Universal College of Beauty Inc-Los Angeles 2,30
Universal College of Healing Arts,11
Universal Healthcare Careers College,61
Universal Spa Training Academy,116
Universal Technical Institute - Dallas Fort Worth,1090
Universal Technical Institute of Arizona Inc,1896
Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,1182
Universal Technical Institute of California Inc,1388
Universal Technical Institute of Illinois Inc,1184
Universal Technical Institute of Massachusetts Inc,689
Universal Technical Institute of Northern California Inc,1380
Universal Technical Institute of Pennsylvania Inc,1460
Universal Technical Institute of Texas Inc.,1654
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,2489
Universal Technical Institute-Southern California,864
Universal Technology College of Puerto Rico,371
Universal Therapeutic Massage Institute,84
Universal Training Institute,183
Universidad Adventista de las Antillas,1351
Universidad Ana G. Mendez,80
Universidad Central de Bayamon,1665
Universidad Central Del Caribe,473
Universidad Del Este,12401
Universidad del Sagrado Corazon,4821
Universidad Del Turabo,17167
Universidad Internacional Iberoamericana,411
Universidad Metropolitana,13636
Universidad Pentecostal Mizpa,369
Universidad Politecnica de Puerto Rico,4228
Universidad Teologica del Caribe,320
University Academy of Hair Design,47
University at Buffalo,30184
University of Advancing Technology,694
University of Aesthetics & Cosmetology,22
University of Akron Main Campus,21100
University of Akron Wayne College,1923
University of Alabama at Birmingham,19535
University of Alabama in Huntsville,8468
University of Alabama System Office,
University of Alaska Anchorage,16318
University of Alaska Fairbanks,8283
University of Alaska Southeast,2563
University of Alaska System of Higher Education,
University of Antelope Valley,881
University of Arizona,43161
University of Arizona-South,464
University of Arkansas,27194
University of Arkansas at Little Rock,11746
University of Arkansas at Monticello,3924
University of Arkansas at Pine Bluff,2821
University of Arkansas Community College Rich Mountain,874
University of Arkansas Community College-Batesville,1345
University of Arkansas Community College-Hope,1531
University of Arkansas Community College-Morrilton,2029
University of Arkansas for Medical Sciences,2869
University of Arkansas System Office,
University of Arkansas-Fort Smith,6584
University of Arkansas-Pulaski Technical College,6576
University of Baltimore,5983
University of Bridgeport,5658
University of California-Berkeley,40154
University of California-Davis,36460
University of California-Hastings College of Law,1007
University of California-Irvine,32754
University of California-Los Angeles,43548
University of California-Merced,7336
University of California-Riverside,22715
University of California-San Diego,34979
University of California-San Francisco,3145
University of California-Santa Barbara,24346
University of California-Santa Cruz,18783
University of California-System Administration Central Office,
University of Central Arkansas,11487
University of Central Florida,64088
University of Central Missouri,13988
University of Central Oklahoma,16428
University of Charleston,2425
University of Chicago,15775
University of Cincinnati-Blue Ash College,4818
University of Cincinnati-Clermont College,2883
University of Cincinnati-Main Campus,36596
University of Colorado Boulder,33977
University of Colorado Colorado Springs,12559
University of Colorado Denver/Anschutz Medical Campus,23960
University of Colorado System Office,
University of Connecticut,27721
University of Connecticut-Avery Point,703
University of Connecticut-Hartford Campus,
University of Connecticut-Stamford,1507
University of Connecticut-Waterbury Campus,2096
University of Dallas,2357
University of Dayton,10803
University of Delaware,23009
University of Denver,11614
University of Detroit Mercy,4875
University of Dubuque,2294
University of East-West Medicine,36
University of Evansville,2414
University of Florida,52367
University of Florida-Online,2240
University of Fort Lauderdale,27
University of Georgia,36574
University of Guam,3875
University of Hartford,6714
University of Hawaii at Hilo,3666
University of Hawaii at Manoa,18056
University of Hawaii Maui College,3342
University of Hawaii System Office,
University of Hawaii-West Oahu,2939
University of Holy Cross,1040
University of Houston,43774
University of Houston-Clear Lake,8669
University of Houston-Downtown,14251
University of Houston-System Administration,
University of Houston-Victoria,4384
University of Idaho,11780
University of Illinois at Chicago,29120
University of Illinois at Springfield,5428
University of Illinois at Urbana-Champaign,46951
University of Illinois University Administration,
University of Indianapolis,5711
University of Iowa,32011
University of Jamestown,1137
University of Kansas,27565
University of Kentucky,29781
University of La Verne,8369
University of Louisiana at Lafayette,17519
University of Louisiana at Monroe,9038
University of Louisiana-System Administration,
University of Louisville,21578
University of Maine,11219
University of Maine at Augusta,4416
University of Maine at Farmington,2000
University of Maine at Fort Kent,1904
University of Maine at Machias,745
University of Maine at Presque Isle,1326
University of Maine-System Central Office,
University of Management and Technology,1293
University of Mary,3260
University of Mary Hardin-Baylor,3906
University of Mary Washington,4726
University of Maryland Eastern Shore,3904
University of Maryland  Baltimore,6482
University of Maryland-Baltimore County,13640
University of Maryland-College Park,39083
University of Maryland-University College,57529
University of Massachusetts Medical School Worcester,1108
University of Massachusetts-Amherst,30037
University of Massachusetts-Boston,16847
University of Massachusetts-Central Office,
University of Massachusetts-Dartmouth,8647
University of Massachusetts-Lowell,17849
